1.001030919028955468e+00
1.003217931011299635e+00
1.002987428318929730e+00
1.003416035755874125e+00
1.003360883576744023e+00
1.004210887400206254e+00
1.003301251192599608e+00
1.003592677028083191e+00
1.006557554756549289e+00
1.005850497882852412e+00
1.001553587738186479e+00
1.000104195731999601e+00
1.004067008427159458e+00
1.005090250913460714e+00
1.002998568770783860e+00
1.003459569990174272e+00
1.002075105683534417e+00
1.003029556696586999e+00
1.003203890438841395e+00
1.003617254719713525e+00
1.003564474508878313e+00
1.003847780536135881e+00
1.002292653979661274e+00
1.003484372578914874e+00
1.002853424081688205e+00
1.005038173034546123e+00
1.000873503390129704e+00
1.002658558296154467e+00
9.988028035162862528e-01
1.003324363186182344e+00
