2019/07/15 13:05:08
time, acc_x, acc_y, acc_z, vel_x, vel_y, vel_z, pos_x, pos_y, pos_z, rad_vel_x, rad_vel_y, rad_vel_z, rad_vel_LPF_x, rad_vel_LPF_y, rad_vel_LPF_z, rad_gyro_x, rad_gyro_y, rad_gyro_z, rad_mag_x, rad_mag_y, rad_mag_z, pos_step_gyro_x, pos_step_gyro_y, pos_step_mag_x, pos_step_mag_y, pos_step_x, pos_step_y
  0.078, -0.053, -0.141,  0.761,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.375, -0.466, -2.632,  1.058,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  2.498, -0.844, -0.314,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.467, -0.298, -4.160,  1.590,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.097, -0.743,  0.098,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.533, -0.264, -3.847,  1.736,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.043, -0.371,  0.170,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.592,  0.112, -2.978,  1.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.028, -0.364,  0.398,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.637, -0.865, -1.947,  1.481,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.158, -0.033,  0.098,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.683,  0.009, -2.109,  1.302,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.119, -0.092, -0.108,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.734, -0.201, -2.396,  1.988,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.279, -0.053, -0.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.775, -0.208, -2.160,  0.862,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.068, -0.156,  0.033,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.821, -0.492, -1.683,  0.554,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.142, -0.171, -0.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.859, -0.407, -1.900,  1.314,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.065, -0.463, -0.042,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.901,  0.224, -1.559,  1.204,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.028, -0.400,  0.108,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.937, -0.401, -1.418,  0.685,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.073, -0.183,  0.059,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.972, -0.433, -1.493,  0.421,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.075, -0.104,  0.100,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.005, -0.276, -1.308,  0.821,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.002, -0.362,  0.208,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.036, -0.553, -1.182,  0.348,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.064, -0.461,  0.275,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.068,  0.077, -1.012,  0.461,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.054, -0.461,  0.332,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.098,  0.849, -1.042, -0.145,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.087, -0.379,  0.264,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.128,  0.141, -0.518, -0.200,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.011, -0.276,  0.153,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.157,  0.308, -0.617, -0.031,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.086, -0.313,  0.056,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.187,  0.276, -0.457, -0.125,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.121, -0.260, -0.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.218,  0.037, -0.581,  0.646,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.287, -0.264, -0.148,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.247,  0.314, -0.632,  0.343,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.236, -0.170, -0.132,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.275,  0.035, -0.945,  1.036,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.215, -0.021, -0.076,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.304, -0.419, -0.910,  0.774,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.261,  0.062, -0.170,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.335, -0.287, -0.682,  0.859,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.184,  0.110, -0.176,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.363, -0.370, -0.491,  0.237,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.023,  0.095, -0.162,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.391, -0.502, -0.633,  0.612,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.050, -0.043, -0.197,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.417,  0.034, -0.304,  0.345,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.028, -0.144, -0.097,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.445, -0.790, -0.605,  0.184,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.028, -0.078, -0.072,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.472,  0.337, -0.480,  1.112,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.006, -0.108, -0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.499,  0.874, -0.041,  1.034,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.161,  0.114, -0.162,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.528, -0.751, -0.575,  1.594,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.182,  0.265, -0.232,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.555, -0.480, -0.806,  0.483,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.242,  0.312, -0.162,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.581, -0.682, -0.724, -0.214,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.363,  0.209, -0.024,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.607, -0.902, -0.639,  0.901,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.172,  0.442,  0.023,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.633, -0.650, -0.372, -0.301,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.121,  1.036,  0.115,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.660, -1.095, -0.305,  0.645,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.012,  2.418,  0.395,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.692, -1.079, -0.104,  0.352,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.057,  2.514,  0.496,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.726,  1.201,  0.832, -0.988,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.094,  0.209,  0.336,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.760,  1.898,  0.512,  0.217,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.138, -0.836,  0.087,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.793,  1.191, -0.068, -1.430,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.029, -0.854, -0.081,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.826,  0.469, -0.133,  0.318,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.297, -0.582, -0.398,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.860,  1.171,  0.386,  0.144,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.398, -0.307, -0.459,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.892,  1.404,  0.677,  0.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.447, -0.097, -0.468,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.927, -1.785, -1.478,  2.963,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.115, -0.702, -0.775,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.956, -1.777, -0.918, -0.113,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.432, -0.996, -0.318,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.985, -0.810, -0.953, -0.405,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.181, -0.291, -0.103,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.013, -0.386, -0.857,  0.442,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.127,  0.296,  0.035,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.042, -0.883, -0.029, -0.705, -0.000, -0.001,  0.006,  0.000, -0.000,  0.000, -0.087, -0.012, -0.176, -0.018,  0.009, -0.008, -0.000,  0.000, -0.000,  0.013,  0.020,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.082, -0.366,  0.004, -0.921, -0.004, -0.002,  0.009, -0.000, -0.000,  0.000,  0.134, -0.307, -0.092, -0.000, -0.022, -0.016, -0.001,  0.000, -0.001,  0.006,  0.011,  0.019,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.114, -0.358, -0.156, -0.414, -0.007, -0.003,  0.008, -0.000, -0.000,  0.001,  0.007, -0.208, -0.117,  0.000, -0.030, -0.021, -0.001, -0.001, -0.001,  0.004,  0.006,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.140, -0.112, -0.004, -0.018, -0.014, -0.005,  0.006, -0.001, -0.000,  0.001,  0.034, -0.363, -0.186,  0.001, -0.045, -0.028, -0.001, -0.001, -0.001, -0.001, -0.006,  0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.172,  0.264,  0.261, -0.991, -0.016, -0.005,  0.005, -0.001, -0.000,  0.001,  0.368, -1.185, -0.248,  0.024, -0.123, -0.048, -0.001, -0.004, -0.003, -0.005, -0.017,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.199,  0.055,  0.001, -0.692, -0.020, -0.006, -0.002, -0.002, -0.001,  0.001,  0.231, -1.196, -0.099,  0.048, -0.227, -0.060,  0.001, -0.011, -0.005, -0.024, -0.073,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.230,  0.008, -0.093, -0.600, -0.021, -0.006, -0.007, -0.002, -0.001,  0.001,  0.103, -0.944,  0.033,  0.052, -0.265, -0.059,  0.002, -0.016, -0.006, -0.029, -0.101,  0.022,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.256,  0.296, -0.031, -0.524, -0.022, -0.007, -0.019, -0.003, -0.001,  0.000, -0.242, -0.788,  0.272,  0.040, -0.330, -0.042,  0.004, -0.027, -0.008, -0.027, -0.143,  0.028,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.283,  0.494, -0.206, -1.298, -0.022, -0.008, -0.026, -0.003, -0.001, -0.000, -0.484, -0.638,  0.327,  0.021, -0.355, -0.029,  0.004, -0.034, -0.009, -0.020, -0.159,  0.030,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.312, -0.293, -0.039,  0.585, -0.021, -0.008, -0.033, -0.004, -0.001, -0.001, -0.828, -0.436,  0.338, -0.012, -0.373, -0.015,  0.005, -0.042, -0.009, -0.008, -0.166,  0.036,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.340, -0.327, -0.486,  1.253, -0.021, -0.011, -0.042, -0.005, -0.002, -0.002, -0.935,  0.439,  0.538, -0.087, -0.361,  0.023,  0.003, -0.057, -0.009,  0.034, -0.166,  0.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.371,  0.387, -0.633,  0.509, -0.021, -0.014, -0.042, -0.005, -0.002, -0.003, -0.951,  1.144,  0.633, -0.125, -0.315,  0.049,  0.001, -0.063, -0.009,  0.056, -0.157,  0.050,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.400,  0.643, -0.318,  1.822, -0.019, -0.021, -0.036, -0.006, -0.003, -0.005, -1.125,  1.708,  0.538, -0.215, -0.177,  0.095, -0.006, -0.074, -0.006,  0.109, -0.092,  0.062,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.432,  0.366, -0.310,  1.916, -0.017, -0.025, -0.027, -0.006, -0.003, -0.005, -0.927,  1.257,  0.315, -0.252, -0.127,  0.108, -0.011, -0.076, -0.004,  0.136, -0.052,  0.075,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.467, -0.180,  0.353, -0.361, -0.012, -0.033, -0.007, -0.007, -0.004, -0.006, -0.177,  0.060, -0.357, -0.281, -0.107,  0.092, -0.021, -0.081,  0.001,  0.161, -0.019,  0.079,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.500,  0.191,  0.588, -0.441, -0.007, -0.037,  0.008, -0.007, -0.006, -0.006, -0.081,  0.114, -0.567, -0.286, -0.100,  0.045, -0.033, -0.085,  0.003,  0.149, -0.021,  0.065,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.533,  0.501, -0.054,  0.754, -0.005, -0.037,  0.015, -0.007, -0.006, -0.006, -0.128,  0.312, -0.362, -0.277, -0.097,  0.031, -0.038, -0.087,  0.004,  0.144, -0.019,  0.059,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.562,  1.350,  0.584, -0.314,  0.003, -0.038,  0.028, -0.007, -0.008, -0.005, -0.164,  0.495, -0.213, -0.302, -0.033,  0.019, -0.050, -0.090,  0.005,  0.144,  0.001,  0.062,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.595, -0.136,  0.134,  0.155,  0.014, -0.037,  0.040, -0.007, -0.009, -0.003, -0.045,  0.288, -0.098, -0.309, -0.009,  0.019, -0.057, -0.091,  0.006,  0.147,  0.009,  0.066,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.626, -0.445, -0.113, -0.732,  0.018, -0.037,  0.044, -0.007, -0.010, -0.003,  0.310,  0.077, -0.023, -0.295,  0.022,  0.025, -0.069, -0.090,  0.006,  0.145,  0.018,  0.063,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.656, -0.080, -0.573, -0.710,  0.024, -0.036,  0.049, -0.006, -0.012, -0.001,  0.465,  0.016,  0.088, -0.284,  0.054,  0.039, -0.074, -0.090,  0.007,  0.138,  0.017,  0.068,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.683, -0.109, -0.088, -0.058,  0.027, -0.036,  0.049, -0.005, -0.012,  0.000, -0.037, -0.794,  0.290, -0.303,  0.123,  0.076, -0.085, -0.086,  0.009,  0.135,  0.016,  0.067,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.711,  0.607,  0.157,  0.425,  0.030, -0.036,  0.050, -0.005, -0.013,  0.001,  0.013, -1.091,  0.303, -0.311,  0.127,  0.092, -0.092, -0.084,  0.011,  0.137, -0.003,  0.070,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.739, -0.432,  0.273, -0.657,  0.036, -0.034,  0.053, -0.003, -0.014,  0.003,  0.261, -1.023,  0.133, -0.302,  0.111,  0.098, -0.104, -0.079,  0.015,  0.139, -0.048,  0.077,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.766, -0.332, -0.030, -0.459,  0.037, -0.033,  0.053, -0.003, -0.015,  0.004,  0.498, -1.096,  0.123, -0.272,  0.098,  0.092, -0.110, -0.077,  0.017,  0.136, -0.068,  0.078,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.792,  0.311,  0.244, -0.560,  0.038, -0.032,  0.052, -0.002, -0.016,  0.006,  0.594, -0.888,  0.161, -0.229,  0.088,  0.085, -0.115, -0.075,  0.018,  0.127, -0.096,  0.076,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.820,  0.590,  0.061, -0.973,  0.044, -0.029,  0.047, -0.000, -0.017,  0.008,  0.325, -0.590,  0.065, -0.124,  0.064,  0.066, -0.122, -0.072,  0.022,  0.113, -0.136,  0.071,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.848,  0.696,  0.392, -0.518,  0.048, -0.027,  0.043,  0.001, -0.018,  0.008,  0.037, -0.569, -0.172, -0.085,  0.024,  0.038, -0.124, -0.071,  0.023,  0.108, -0.147,  0.070,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.873, -1.306,  0.219, -1.145,  0.052, -0.025,  0.037,  0.002, -0.018,  0.009, -0.282, -0.258, -0.286, -0.059, -0.032,  0.001, -0.126, -0.071,  0.023,  0.103, -0.155,  0.065,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.899, -0.128, -0.108,  0.728,  0.054, -0.021,  0.025,  0.004, -0.019,  0.010, -0.731, -0.820, -0.150, -0.024, -0.213, -0.056, -0.127, -0.075,  0.022,  0.112, -0.160,  0.052,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.926,  0.692,  0.678,  1.821,  0.056, -0.020,  0.022,  0.005, -0.019,  0.011, -0.593, -1.655, -0.277, -0.010, -0.329, -0.080, -0.128, -0.081,  0.021,  0.122, -0.177,  0.058,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.953,  1.002, -0.513,  0.442,  0.059, -0.018,  0.022,  0.006, -0.020,  0.011, -0.156, -2.209, -0.341,  0.006, -0.436, -0.092, -0.128, -0.089,  0.019,  0.131, -0.214,  0.053,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.981,  0.336, -0.497, -1.604,  0.067, -0.018,  0.020,  0.008, -0.020,  0.012,  0.236, -2.655, -1.213,  0.032, -0.650, -0.130, -0.127, -0.109,  0.015,  0.122, -0.325,  0.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.008, -0.071,  0.178, -1.476,  0.072, -0.019,  0.014,  0.010, -0.021,  0.013, -0.021, -1.976, -1.640,  0.034, -0.734, -0.173, -0.126, -0.124,  0.011,  0.101, -0.379,  0.036,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.035, -3.810,  1.909, -1.647,  0.071, -0.012,  0.002,  0.013, -0.021,  0.013, -0.112, -1.211, -1.801,  0.035, -0.795, -0.231, -0.125, -0.139,  0.007,  0.052, -0.405,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.061,  3.161, -0.430, -2.529,  0.068, -0.005, -0.008,  0.014, -0.022,  0.013,  0.501, -1.311, -0.147,  0.078, -0.946, -0.259, -0.123, -0.174, -0.003,  0.009, -0.484,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.089,  1.709, -0.680,  0.377,  0.070, -0.001, -0.019,  0.016, -0.022,  0.013,  0.426, -0.696,  0.391,  0.096, -0.986, -0.239, -0.122, -0.192, -0.007,  0.001, -0.511, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.115, -1.480,  1.051,  2.408,  0.074,  0.006, -0.031,  0.018, -0.022,  0.012, -0.136,  0.657,  0.314,  0.088, -0.964, -0.222, -0.120, -0.213, -0.012,  0.016, -0.502,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.142,  0.790, -0.144,  0.375,  0.074,  0.010, -0.032,  0.020, -0.021,  0.011,  0.068,  2.525,  0.104,  0.053, -0.792, -0.217, -0.117, -0.251, -0.022,  0.022, -0.455,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.172,  0.560, -0.460,  0.752,  0.075,  0.013, -0.032,  0.021, -0.021,  0.010,  0.093,  2.476,  0.400,  0.044, -0.690, -0.209, -0.116, -0.263, -0.025,  0.023, -0.420,  0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.200, -0.026, -0.198,  0.766,  0.078,  0.015, -0.024,  0.024, -0.021,  0.009, -0.142,  1.224,  0.426,  0.039, -0.486, -0.199, -0.114, -0.287, -0.033,  0.040, -0.318,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.226, -0.719, -0.157, -0.491,  0.079,  0.016, -0.019,  0.026, -0.020,  0.009, -0.111,  0.492,  0.462,  0.033, -0.419, -0.188, -0.114, -0.296, -0.037,  0.049, -0.293,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.252, -0.601, -0.380, -0.189,  0.078,  0.016, -0.014,  0.028, -0.020,  0.008, -0.237,  0.325,  0.480,  0.013, -0.365, -0.174, -0.113, -0.305, -0.041,  0.057, -0.283,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.280,  1.044, -0.345,  0.870,  0.077,  0.014, -0.006,  0.031, -0.019,  0.008, -0.347,  0.982,  0.533, -0.061, -0.225, -0.144, -0.114, -0.316, -0.047,  0.081, -0.262,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.309,  0.954,  0.322,  1.319,  0.079,  0.013,  0.001,  0.032, -0.019,  0.008, -0.148,  1.032,  0.292, -0.087, -0.160, -0.142, -0.115, -0.320, -0.050,  0.091, -0.240,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.341,  0.155,  0.263,  0.662,  0.084,  0.014,  0.021,  0.036, -0.019,  0.008,  0.123,  0.417,  0.103, -0.096, -0.065, -0.127, -0.119, -0.324, -0.056,  0.097, -0.201, -0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.374, -0.186,  0.032, -0.136,  0.087,  0.015,  0.033,  0.037, -0.018,  0.009,  0.098, -0.010,  0.105, -0.081, -0.055, -0.112, -0.121, -0.326, -0.058,  0.097, -0.192, -0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.408,  0.060, -0.176, -0.058,  0.090,  0.017,  0.050,  0.041, -0.018,  0.011, -0.155, -0.226, -0.001, -0.035, -0.025, -0.095, -0.124, -0.328, -0.062,  0.097, -0.191,  0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.445,  0.447, -0.598,  0.606,  0.093,  0.019,  0.067,  0.044, -0.017,  0.013, -0.263, -0.816, -0.248, -0.024,  0.076, -0.087, -0.125, -0.327, -0.066,  0.098, -0.201,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
