2.440772122599645044e+00
1.642935196859873104e+00
2.031273560436255288e+00
1.927435104843906455e+00
1.310566759864863817e+00
2.096252971868957093e+00
5.119492039695998642e-01
1.449806265182526310e+00
1.201744485851353073e+00
2.825350901830708139e+00
2.342982201948194287e+00
7.128336319898558315e-01
1.835218286044699942e+00
1.926489291627871303e+00
1.545014519254970020e+00
1.850348978011751022e+00
1.568523383612171473e+00
1.168257766703860945e+00
2.127799374281700295e+00
1.787797352071253121e+00
1.458537140693502376e+00
2.207230126131813464e+00
2.094847592296848582e+00
2.054973131381506946e+00
1.896002107491962851e+00
1.509136634642676889e+00
2.197932521206533707e+00
1.471383237667856170e+00
1.595614935062760420e+00
3.099595591886061818e+00
