-9.462693332036097027e-02,-1.932689217511512070e-01,7.390355997656757048e-02,-4.097614082027858928e-01,1.448711091940571571e-01,3.220385938386483571e-01,6.307151708900207709e-02,7.882691348733653069e-02,-3.322694020152617833e-01,7.719104454180492070e-02,-1.130093351957128373e-01,1.496830936995451611e-01,6.108616522988116054e-02,-4.536429887713665510e-01,-1.750394226293751007e-02,5.439444169198822676e-01,2.990373475431988837e-01,-2.461514131196826105e-01,2.104279483003039797e-01,-4.269649059463676011e-01,-1.530993151770427552e-01,3.891766514264238808e-01,-1.156283584798804276e-01,-3.042127516255295760e-01,1.309912372226543775e-01,-3.696093889654782916e-01,-1.162876800382891401e-01,-4.376497028060614136e-01,-5.293509569048186064e-02,2.928660058741666128e-01,5.876396130822409969e-01,-1.932149727752741908e-01,-1.697926070173516044e-01,5.533710351845135822e-01,2.892342778908764400e-02,4.266163050922133770e-01,-3.705099149405344794e-01,2.038086815677110919e-01,-2.324192265446274053e-01,3.368597294856911506e-01,-4.068334129202061944e-01,-3.425652380938990493e-01,-3.942394786419613495e-01,1.344850067253891834e-01,-2.017494339052319230e-01,-2.907826955714306605e-01,-4.058739779197611530e-01,5.378114944191437763e-01,-3.123638389495120848e-01,-4.731494559411367207e-02,2.231293451887632895e-01,-1.965737895926025214e-01,5.270433609914033646e-01,-3.299096529658773758e-01,2.403023103915222503e-01,-4.332000129753659778e-01,-4.941851660300623506e-01,2.855752898314837807e-01,-8.497380620812471086e-02,1.949417805572655621e-02,9.016245478961330828e-02,2.403197152247994739e-01,1.446276591174282811e-01,3.910695239624414343e-01,2.924630468988154153e-01,3.759194501385307308e-01,2.769152613084869263e-01,-2.344615111517931727e-01,3.044101524203036979e-02,-1.352559643405310263e-01,-1.646054368021958314e-01,1.123949651804548172e-01,4.676296341223845632e-01,-2.707205873748911862e-01,1.452584503983987141e-01,-1.032760344043829881e-01,-5.344226769746970862e-02,2.245373757557003191e-01,8.866270219916649875e-02,-2.533428896989237677e-01,-1.967261301453238354e-01,-1.549503162163945458e-01,1.307162137058168472e-01,-2.830652828892503761e-02,3.097811410714382818e-01,-1.421805850866499910e-01,-3.987813265791365080e-01,2.927276614085256856e-01,1.493178890415170768e-01,-5.471037470138622183e-01,4.492263716820305008e-01,4.089775494240909803e-01,-3.576188752914734592e-01,6.546780942381784374e-02,4.498273162755780930e-01,-5.321504231235516663e-02,-8.983423438045029519e-02,-8.946359255835355240e-02,2.016581399262812324e-01,-2.115561842923004490e-02
-5.493954082205639022e-02,-1.749725070095657919e-01,-3.189942744598768809e-01,3.539961641656798053e-01,-3.314911960576454875e-01,4.663943503088150561e-02,-1.419543968707110901e-02,-2.799590509609308775e-01,3.327496906505137408e-01,1.735134612097658235e-01,-1.350654636455802249e-01,-5.034914765438969209e-01,-8.313109274173029195e-02,6.273606954869957730e-02,2.161644375912989691e-01,-4.824964912723182786e-02,-5.538885104659788672e-01,8.919340953720877874e-02,1.991184038340970686e-01,-2.694995830844636453e-01,1.924870092295576374e-01,-7.566261662048534564e-02,-2.322101466520948565e-01,3.867312754926392482e-01,-1.095821733613463606e-01,-1.330848143275308315e-01,7.849648841147224276e-01,3.434270136820005148e-01,2.617620135860730390e-01,-1.385386556920400192e-01,-1.892162678119460317e-01,-1.017795420014994297e-02,5.050870273854988352e-02,1.543889291845133849e-01,-1.019643026660707087e-02,1.807176828860017626e-01,5.892779938159347503e-02,1.857015877303350507e-02,2.287067174398446368e-01,-7.651878008588013091e-02,-3.854573684526540478e-01,-8.621359412079802886e-02,3.096735734495436598e-01,1.922761219016547729e-01,2.447724619571219340e-01,3.685982714639855773e-02,3.932643431974036652e-02,-6.461080443716464838e-01,9.311836412010938979e-02,5.901248410795694177e-01,-4.074455725868301320e-02,-8.450616209099814924e-02,-5.131809785675188751e-01,-5.502397843921185139e-01,-2.285709914562465694e-01,1.772857773482546528e-01,-4.752893960776695403e-02,-3.164660250676254449e-01,-3.312182239763484248e-01,-1.304656773041283080e-01,-6.543819164350750395e-02,1.745647309481612452e-01,1.354600427468136969e-01,-6.769716538775069070e-01,1.548501082808681761e-01,-5.008676360704433783e-01,1.183180975872726720e-01,3.288662611992974882e-02,1.277869966906179655e-01,2.610596595161480127e-01,-2.152212353668128408e-01,-1.191531533053525466e-02,2.213593607848003408e-01,-1.007000549784581728e-01,1.213402932278768859e-01,-1.990245839739662737e-01,1.695449495661638661e-01,9.973548350975830479e-02,-3.774686289621329571e-01,2.398703641000725639e-01,2.391646135001627427e-01,-2.957136411004150991e-02,-2.749658819525301334e-01,1.324809820242175418e-01,-2.032465544474583719e-01,-1.992791755409565324e-01,-4.247647030331114237e-01,1.006689848890259392e-01,-4.877924368404843586e-02,1.392055740765907323e-01,1.080661699219403471e-01,3.031046185779593533e-02,1.614369100329739529e-02,1.694955674621514419e-01,7.872992196032492507e-02,-1.388881018962908331e-01,-3.214326549103680986e-01,-1.333775064949666370e-02,2.994369059648639420e-01,4.512936198740440941e-01
-4.321935865036727331e-01,-2.320577676847327686e-01,5.993065358275654481e-02,-2.103244920006050456e-01,-4.959019508038271101e-02,5.355692458297924008e-02,-1.479845676524532971e-01,2.417751366811146108e-01,-6.423273978052810793e-03,1.647369362238678969e-01,3.171043063083420904e-02,4.488465947837688708e-01,4.683414084653836351e-01,2.027985664327305593e-01,7.130985747697758670e-02,2.737515803833006633e-01,8.847223003776970296e-02,-4.052897797283314119e-01,-4.782665198255756089e-02,-4.504925873898069089e-02,4.062450897076874679e-02,6.255920003368467541e-02,-2.396392020657340527e-01,1.761988133345011032e-01,-1.253954887464353053e-02,-2.507429998125153617e-02,-1.314105470208191129e-01,2.733733927911901479e-02,-1.514904758881375768e-01,4.085439059893655050e-02,-3.815167938030181866e-02,1.410089640900752395e-01,-7.930685060166449141e-01,-7.618245552678777621e-02,2.290499033355359107e-02,7.821369522610345515e-02,3.035494436431604992e-01,2.832703811635956526e-01,-2.655317723077894598e-01,-2.197401101956347746e-01,-4.811046751290907753e-01,-6.397389875146934635e-02,-7.648958106507687191e-03,1.841968095465496003e-01,-1.643407363889203276e-01,3.462622886355741225e-01,-8.856262052128292817e-02,8.168205096156277989e-02,-2.471093302777969680e-01,2.874096604332251892e-01,-2.257373885607697472e-01,-1.249960154244952881e-02,4.420877925480868470e-02,-2.656859397214049179e-01,1.318415750515296303e-01,-1.045333571404336304e-01,-8.829643991765580291e-02,-1.457959034704950276e-03,-4.976648866077196254e-01,2.856764539280522985e-01,-2.206638609714127106e-02,7.783812394945527346e-02,4.032685675705986739e-02,8.772467586498899905e-02,1.931382601545534872e-01,2.445203510558535687e-01,2.060909907251053663e-01,3.369697599374090781e-03,3.901383419816196324e-02,-5.985083509053782530e-02,-1.209535937365059100e-01,-2.514175926339036818e-02,1.705895914151654702e-01,-1.036359006867257626e-01,4.854965973731766721e-02,9.158174771593863284e-02,-4.826270385336704077e-02,-1.100993694125933231e-02,1.293895990461330914e-01,1.464879792460039611e-02,-1.132779329200247764e-01,-1.919167554980296397e-01,8.394324471345115599e-03,-9.782814222165321649e-02,3.027757140984610115e-02,-8.334302264506592006e-02,-2.984641127267265159e-01,-1.466170658993477816e-01,-4.063550533130045467e-02,3.239750531826913749e-01,1.734321182535005224e-01,1.635086350446374182e-01,8.537824817178477077e-02,2.754285434269720390e-01,9.190692386262058755e-02,-8.740380288297208700e-02,1.426712842233654466e-01,9.695458317533041381e-02,6.998807311485745197e-01,9.971966987644911851e-02
-2.793978591023062522e-02,2.489505712340261689e-01,6.005867352336567988e-01,1.759745000111241631e-01,2.252719141230020983e-01,4.320379349866168561e-01,2.454987096940322855e-01,-1.829208341126433227e-02,-4.764718947798808890e-01,-1.910644535893539220e-01,-4.636342761012898772e-01,-7.109159189422295522e-02,-1.401717179092535348e-01,-6.772115368974613858e-01,-1.024479837679125559e-02,1.505654704561849022e-01,1.451946669528497713e-01,-1.184290224503879024e-01,-4.683083078612384717e-04,-5.098716780407017701e-01,-1.511749833442275481e-01,3.021438947708389167e-01,1.822196717493056173e-01,2.984643710048675083e-02,-2.768707865858741068e-01,-2.592841989990210538e-01,5.095652301888172753e-01,-1.046047983245139701e-01,-1.797911972294682914e-02,2.609618107326549530e-01,2.737351393493621110e-01,-6.702846098472543535e-01,1.292675234233687520e-01,3.809698984403995792e-01,1.696765241315920103e-02,-4.154805800181791964e-02,2.201018975049310045e-01,-1.615193795119492237e-01,1.016939624107906781e-01,4.391874531384866720e-01,-3.803972975298510750e-01,-4.067172671464584499e-01,-4.021694540446257293e-01,-2.787608780243347462e-01,7.287843071999894340e-02,-1.566654525175019408e-01,-1.500734946223371887e-03,3.471478702266044686e-02,-4.808022591375570309e-01,2.173039799308804920e-01,-2.487786645013464193e-01,-3.483416267861714766e-01,-2.401093892575838565e-02,1.066841232042206739e-01,3.156350856289077966e-01,-1.490722864260119740e-01,-3.282479992341190145e-01,3.364745786576509579e-01,4.201644574334609250e-01,-6.513769567942194472e-02,3.759599586133015592e-01,3.018499731721565049e-01,1.521788156462247910e-01,-2.574114038801357529e-02,-9.629504758331572378e-02,1.318456453803046047e-01,5.111418190883056933e-01,-2.918032687621484045e-01,7.652579848405949292e-02,-3.086558532882962003e-01,-5.641647812442131434e-03,-2.839465831923931316e-01,3.052070048226752097e-01,-7.131138068345509451e-01,7.012567421869375650e-02,-2.713378216972420209e-01,1.979824343330356118e-01,4.047903997099552842e-02,1.635311297404452857e-01,2.103850132221259384e-01,-6.217294733452506383e-01,3.888632374649872991e-01,-1.169217491613925852e-01,-5.886680090462484971e-01,1.043616701142544845e-01,-2.613159401968049300e-01,-2.247816440030168950e-01,7.177267174163167729e-01,3.841311511972663600e-02,-1.638981319695324290e-01,-1.243308640046679181e-01,2.636317826251111662e-01,-2.610498213050821414e-01,4.497886957805705133e-01,-9.701624313423065638e-02,-1.712902085820574571e-01,-3.655253643542375475e-01,-2.121793886849941344e-02,2.520133663974108984e-01,8.009408536401603496e-02
2.567588213350067983e-02,-2.078310615361614409e-03,-3.892712766310467143e-01,-2.878436400133772555e-01,1.030549833784032317e-02,-1.408084260505781948e-01,9.965269809260374201e-02,-3.994873119819458002e-02,6.215401301790476028e-03,-2.426055106241185311e-01,3.966094446313145339e-01,-3.694828607867873815e-01,5.843070793647494598e-01,-1.615614947599848528e-01,-5.251177057622168770e-02,6.411537867084671216e-02,1.511029348761866731e-01,6.998671402374680162e-02,-1.599787880786148475e-01,-3.103216492798867576e-01,9.745657283369725532e-02,1.023698177176315116e-01,-2.884182762343999729e-01,1.539621008317141812e-02,1.588591182641962141e-01,-3.765451361308075895e-01,-1.998439660668594742e-01,1.008072614268438333e-01,-2.052576654872338702e-01,1.488253024704095095e-01,1.670079899426757733e-02,8.220051447879724027e-02,-4.662227381475552157e-01,1.272478265422465338e-01,-2.450297236180254412e-01,1.198248504392455810e-01,2.260690391087153694e-01,-6.183366572871171890e-02,1.762576198235820957e-01,-1.356607295584540407e-01,-4.809592864478844099e-02,-1.361581207541913419e-02,4.251218370795801782e-01,-3.508691895511415609e-02,5.562939233141666467e-02,3.344185632085402982e-01,-6.724151838238447976e-01,1.657055349164099356e-02,-2.165773356325055021e-01,-1.080375531900098218e-01,7.766664652753435538e-02,1.282014537619177545e-02,4.127286644169548269e-01,-3.270482785914650692e-01,2.825957373697521868e-01,-1.181632896161204094e-01,-4.836655916556624468e-02,-8.453149722966962765e-02,-2.570381716342108602e-02,6.079579405333976894e-01,-3.122605590555838639e-01,1.165175438055495033e-01,-1.398803602000608104e-01,-7.534649171948072655e-02,-1.245055689477459898e-01,1.693331879652532415e-02,4.502780300525828505e-02,-2.556371461285231739e-01,-1.802597894292059799e-01,-1.602566997704626406e-01,-1.441717903657575572e-01,-3.434540466648608025e-03,1.272288186777817687e-01,-4.523224114301894333e-02,9.635092439294958011e-02,-1.282799684443397814e-01,-3.379003727974231319e-01,6.303483425031984611e-02,2.869543094358856586e-02,-2.478127009627572042e-01,-1.476528723694053510e-02,-1.621374804457011987e-01,-9.157260308434814200e-02,1.116144353197812654e-02,3.489429201591057184e-01,9.580004747319530167e-02,3.797540077365569311e-01,1.519379940538194973e-01,-2.593785142532278876e-01,5.033648717869789735e-01,7.471447039664094181e-01,-1.897711647236023300e-02,9.023568354312424059e-03,3.853919810280582170e-01,4.667696952999275672e-02,4.978778995399887192e-02,1.210425384600819776e-01,-2.141283643459604979e-01,1.196282465936849421e-01,-2.215245061494223455e-01
-2.928612278340220754e-01,2.536934192054278100e-02,4.086116884521252823e-02,3.476381862539723588e-02,-3.043018507657003768e-01,-8.209310794365913544e-02,-2.668590584407812827e-01,-4.588336555498644109e-02,8.997519897303764974e-03,-7.411328751223743572e-01,4.400222576246480555e-02,-3.748361665681271826e-01,-1.723093213495792697e-01,5.685793227391345434e-02,-2.127094943261966242e-01,4.716779517598654881e-01,-1.306667816046287039e-02,-1.281022496190699356e-01,1.476399045347713268e-01,1.781334007873384417e-01,-1.540237907166764064e-01,3.858377257481115929e-01,-1.024785057124768389e-01,-2.076395785148840989e-01,-4.577602058604975967e-03,3.338046767298906425e-02,3.597481709537205252e-01,2.045224362409187591e-01,-2.887650198735478568e-01,-4.109204552527538912e-01,6.935760700408327706e-01,-1.208142468918324830e-01,9.768179606601433418e-02,4.080522238167355042e-01,-6.499961042757025353e-01,-5.098704571514368622e-01,1.234594911768749081e-01,-1.508441135272520772e-01,1.260197726419220177e-01,2.530001571225242718e-01,3.248566723243605514e-01,5.326999860043415275e-02,9.882999357100782922e-02,1.890376685892181940e-01,1.733224598012779172e-01,2.935556988616184193e-01,1.645075948795878540e-01,-1.955187986779499329e-02,2.313529924211125410e-01,8.274019752764702473e-02,-5.810316496912622253e-02,-1.072556548806186671e-01,-4.015454960959915498e-01,-2.049651568532430967e-01,-2.248114215320231105e-03,-2.224037991632769606e-01,-8.875825970956910393e-02,1.280441623218289970e-01,-1.677316154158556283e-01,-2.138643057912774648e-01,6.513789356283217202e-02,3.105519432916847844e-01,-7.767403377224953165e-02,-7.309646161970333351e-03,-9.628364775928005548e-02,-1.653628357286714839e-02,3.499973058226041878e-01,1.974837283572195845e-01,3.164939656298245557e-02,-2.400965051162710640e-01,6.903891824281814527e-02,-6.565924611367716102e-01,1.291840684988093124e-01,1.715154131926903136e-01,6.175716790570880133e-02,2.723397307382571242e-01,-8.820428007801538184e-02,-4.337334821631853576e-01,2.415465133836757535e-03,3.600621525805375311e-01,5.420213933568901465e-01,4.562048493578105823e-01,-1.409647613271298727e-01,4.930582726775555036e-02,-2.450245993008910717e-01,2.547483136622338135e-02,3.301648307428034111e-04,8.291089744915849935e-02,-5.566748864142602449e-02,-1.232926544320240292e-01,-2.577829139838272443e-01,-1.514893338787396126e-01,-3.891405552264211309e-02,1.592788152087104003e-01,2.242997876336248406e-02,7.321222918235663346e-02,-1.628040168494769568e-01,1.557399147683206364e-01,4.644021010466615196e-01,1.159766103169311696e-01
-4.343070712735226380e-01,6.092783511021714338e-01,3.783856181088284809e-01,-1.073417133130297463e-01,-1.190139280498383884e-01,3.185113312000229513e-01,4.356069185906364938e-01,7.204554150516330469e-02,7.141229057467145258e-02,-5.350759169631733592e-01,-2.332668791325109847e-01,6.709397371481866379e-02,1.422554432620083131e-01,1.176756052328921526e-01,-2.171579282241417053e-01,2.708146489818948899e-01,-1.025292924368592512e-01,5.159744449864240856e-01,2.845710388658743151e-01,2.462799949206063710e-01,-3.882355491024047645e-02,6.277543315174060057e-01,-4.898629584951692123e-02,4.113698639688272984e-01,2.998589415335047859e-01,-1.995519247146350025e-02,-4.919569994117201639e-01,-1.205847102112822446e-03,2.077132135735112184e-01,-3.622107941989813340e-01,-9.387594846699129358e-02,-9.094086668229488246e-02,2.025230234142205155e-01,-6.970882360695147828e-02,-7.354514696679443908e-01,-4.481065733204403490e-01,1.193183164287313913e-01,-2.533435917570626694e-01,5.185821049706401675e-01,3.281872513849526385e-02,1.106416651352361974e-01,-1.498607861646660544e-01,-5.080949507952223915e-02,-1.562735162041175851e-01,-5.188633826699402124e-02,-2.000965766469963436e-01,-3.244207972727950473e-01,-8.714768848202947282e-02,1.178867442942302807e-01,-4.387636498275631070e-01,-1.759718135909754955e-01,-1.256651129638624020e-01,-5.562853562343954561e-01,6.945883489772465280e-01,-3.327639322510640985e-01,1.730193203975595173e-01,-1.558760828741141413e-01,-7.978308530886547845e-02,-6.405683977397167231e-03,-8.313905470491637084e-01,5.997359800765397764e-02,3.909401602787978408e-02,-1.920652163810462609e-01,-5.034932331783388282e-01,-1.093281228346006939e-01,-2.590029197983925169e-01,-4.999314774600217559e-01,-1.116656385881645008e-01,-6.631929875917548511e-02,2.027591498421893457e-01,-4.018579684886830483e-01,-1.956910593141795163e-01,-5.975081975368232851e-02,3.154979994875656835e-01,-9.945239211519105865e-03,4.583567543899709773e-01,1.587673172225638751e-01,-3.967456476601801535e-02,-1.513227991695183516e-01,5.200297833059451535e-02,4.710273519332918157e-01,-3.776580814487116855e-02,-5.306464474737163650e-01,1.422386361931633758e-01,1.181008448428710056e-01,-1.590245137883987969e-01,3.473814611192582169e-01,-4.876283170174174897e-01,9.493307394044231406e-02,-7.512383446681172861e-02,-3.432115308987476188e-01,-2.013702653784923691e-01,1.024000736075527246e-01,5.161560292619398194e-01,-2.078338307245130301e-01,4.117501971759873758e-01,2.759957477032630169e-01,-1.775416127918810760e-01,5.479119921662580772e-01,9.173297312784241264e-02
-2.736099949653480468e-01,1.926216684778463972e-01,-5.236893224811042108e-02,-1.018905331379676565e-01,1.557642537108128444e-01,-2.325042754654100263e-01,-3.423788364456755162e-01,1.531172740148213640e-01,7.716653913554971655e-02,-4.363137428731292955e-01,1.344769810526958986e-01,4.750001451695486931e-01,1.356297197598743398e-01,4.612379622519181821e-02,-2.897864329604371014e-01,-3.040026625621095602e-01,5.610843237759206570e-01,1.394016107792546977e-01,1.748231902841878571e-01,5.270821337516826688e-01,1.407631563573173879e-02,-3.610997775158635292e-01,1.786140294701263342e-01,-1.321143553793431291e-01,4.994901715275167770e-02,4.724639008171637733e-01,-5.729508040871882368e-01,3.279292140345761997e-01,-1.363206034339660699e-01,-2.092640100396727376e-01,2.338537162902080135e-01,3.399680719791022682e-02,-7.183046883736855515e-01,-4.691526975902538671e-02,-4.072647187971425997e-01,-2.924179526453071776e-01,1.634342758693274889e-01,2.420997106166355162e-01,-4.249379740522656740e-02,-3.252635602075750199e-01,3.725118405184563719e-01,8.680132302671846878e-01,4.635956481794809569e-01,8.951673736340540199e-02,1.084935411413493062e-01,2.278200923330236938e-01,1.186508510357361934e-02,3.991490614215424670e-02,4.417727425364549321e-01,-3.124179993420111989e-01,2.839791439056168695e-02,4.414736982054074943e-01,1.978218548779975827e-01,-1.686437425557255759e-02,2.528568265829659878e-01,-1.491414953252554743e-01,1.736140650418090681e-01,-1.555920034005602859e-01,8.005547875353472009e-02,-1.695783475556993658e-01,-1.939648469559497046e-01,-5.165016292346351623e-01,-6.260860368754971039e-02,-4.707539130443923886e-02,-2.985510906257851094e-01,-2.961408580281772035e-02,1.325546992273939767e-02,-2.657373401317945638e-01,-3.555649181920944035e-01,5.125665306828847828e-02,1.585949887593289531e-01,-5.262471768030747565e-01,-3.502158920052639846e-01,4.036226046890113439e-01,-1.137088430328202088e-01,-1.348638471998643007e-01,-1.211191860286340086e-02,1.644388959660235960e-01,3.968590752081857520e-02,2.940090490318697774e-03,5.636733307432550966e-01,-3.842307038520059725e-01,1.700256939262802802e-01,-1.565025919740356819e-01,-1.317428749564364954e-01,1.376259671595429779e-01,2.801984618664353777e-01,-7.420484457251322330e-02,1.250037116519438773e-01,1.752512236311351834e-01,-1.157590698713793637e-01,-4.236401565350092491e-01,-1.709161373293328068e-01,1.542263094664066414e-01,-1.351825265429747458e-01,-4.435694326352461470e-02,3.063524441328615566e-01,1.497974834023249047e-01,2.767363518866343686e-01,-3.847903518675644952e-01
-3.552963373961894322e-01,-1.768331158938375725e-01,-3.924815869924792588e-01,-5.017684092130716422e-01,6.355461677852243529e-02,-5.764246312217904400e-01,3.274410941932223706e-02,1.694156335290927795e-01,1.437243222346279437e-01,3.061731086496832788e-01,2.342387677828152992e-01,3.006454261548827667e-01,-3.289656719366733650e-01,2.726335028516296277e-01,-3.439103096652283975e-01,5.235476788821613603e-01,1.634639657405695667e-01,-1.912456950705773706e-01,2.162690366591464852e-01,3.215754577126944125e-01,-1.550415947334155553e-01,-2.461400172952644960e-01,-1.975886352802475598e-01,5.111630035506960906e-02,4.466928540283924831e-01,-1.242772594161979799e-01,-5.346559706422961966e-01,2.250658812563688382e-02,-3.556817775651488489e-02,3.357719601139814714e-01,-1.606185288669041422e-01,3.538046613755601033e-01,-2.897876059411210181e-01,-1.023595725568774307e-03,-8.481937823061839327e-03,-5.442876810236983998e-01,3.211025387170591411e-02,7.845915700976213714e-02,3.242702010883799155e-03,9.802308546826572766e-02,2.613801931158338254e-01,-2.001161139528648825e-01,-3.453086871570469896e-01,1.507612694486140659e-01,-3.977434999337211563e-01,-3.282918092772750818e-01,1.752063657189323054e-01,-3.963523745610886446e-03,-7.081004123772123744e-03,-2.377364143964556531e-01,3.053818307401618970e-01,2.190149388690149079e-01,1.804942092317407820e-01,2.771032952911437475e-01,-3.217700578740347317e-01,-3.205594470271977414e-01,-3.122502683509233434e-01,1.126451695015835697e-01,3.709065152523332576e-01,-5.709511105686269072e-01,1.254733640890174362e-01,1.735650193884636164e-02,-6.389910383372361669e-02,1.441274569314226484e-01,-7.322482921017585411e-02,-1.768806405245872682e-01,-7.954245898259519609e-02,-9.825066021616248035e-02,2.507663354910675824e-01,3.347841800760506525e-02,-1.427390668069236090e-01,-5.216994264593598912e-02,-8.193080580612813191e-02,-4.477953197992844830e-02,-4.408295188970662304e-01,-3.740854966591396213e-02,-6.408884771595686758e-02,2.771093957439541011e-02,1.775407270326427034e-01,9.583823516957419575e-02,7.608749497319756694e-01,4.377071100733400666e-01,1.702757475820346755e-01,-1.446740240207825823e-01,1.644898584778993478e-01,2.545518210209777622e-03,-5.659665071763651800e-02,-7.078840522809518587e-01,3.820296491462079058e-01,7.696709635140223937e-02,-5.624719974335624650e-01,-3.864694121170837438e-01,1.581833468468264725e-01,1.522681002083339091e-02,1.578591089200787889e-01,3.103702969089090075e-02,3.047152550180863284e-01,2.847248877353494301e-01,-7.051695601599500263e-02,-4.412415947525100135e-02
2.074293637876427690e-02,-1.803333059430724528e-01,-6.519377027691016790e-01,2.211081442960048937e-01,1.959637956080357568e-01,-1.776021081874885332e-01,-4.206001810759594228e-01,-2.711167258892366871e-01,1.183525886226941340e-02,-1.616786839316720903e-01,2.454438538032249761e-01,-6.659896945697479920e-01,-4.444191005247978277e-01,6.315553358735687128e-01,2.756284296852968829e-01,-2.461205584955796222e-01,-3.634252938170018377e-01,-7.218740083212217551e-02,1.126993413860340708e-02,1.179881611707323114e-01,2.547701190368117929e-01,-2.628867377953814644e-01,1.096037935749331754e-01,1.417894934088495262e-01,-2.321308692964788312e-01,9.842714075209008096e-02,1.121257635482535708e-01,1.002768233195771436e-01,6.709923910922192293e-03,-1.528143556611479270e-01,-4.875499340545611515e-01,2.143914016743626583e-01,-2.495779717780195403e-02,-1.089034188137563974e-01,4.944061190108867826e-02,-9.851891879763570448e-02,1.081568719065776618e-01,1.908282077096330465e-01,3.399107751740834682e-01,-2.507606065102419013e-01,2.070112673323766528e-01,2.072726038321582864e-01,6.368666032634792140e-01,1.877098433168444130e-02,1.685913273763202658e-01,2.096796809781155402e-01,5.403116686288681469e-01,-2.330977868709269707e-01,1.444586447087058967e-01,3.030806309980306756e-01,-5.924763597545085192e-02,6.879909531577501625e-01,-3.745611010942849761e-01,1.327394030398343638e-01,-1.073080454714880200e-01,3.876728000412034136e-01,1.441445992950395327e-01,2.985740950659960050e-02,-1.553071848887979667e-01,8.920832492567776564e-04,-2.286403214715573284e-01,-1.701158583675546065e-01,-5.122250452225535211e-01,4.745375557850151083e-02,-2.240254621830405912e-01,1.360472770901330064e-01,-2.130370001203575892e-01,4.548990752121679360e-01,7.691225759869855724e-03,3.321005950911768423e-01,-3.165960258227945578e-01,-1.892223999639279786e-01,-1.369613368311057428e-02,2.811982551816498699e-01,2.281939950302874220e-01,3.680113633342538826e-01,3.750625841295051471e-02,-1.017840652586659428e-01,2.204561358412457095e-01,7.496932700324052123e-02,1.450579753045238944e-02,3.831087630841971681e-01,-3.641298427345230487e-02,1.420681635020628608e-01,-1.566895625358712685e-01,5.208069333147982150e-01,4.088352366634562945e-02,-3.618916888854931124e-01,8.046710373908749769e-02,2.017326902130484600e-01,-4.479004663649986950e-01,-3.410502468273989285e-01,4.679123548318840919e-01,5.899068772659674109e-02,6.211830329738935591e-03,5.920718358034553208e-02,2.071567027790148507e-01,1.988337444426303662e-03,-4.194804895032406278e-01,3.454695594170714701e-01
